author,number_commits,avg_fix_distance,avg_find_bug_time,avg_fix_bug_time
Alex Dubov,61,0.04918032786885246,15288902.327868853,15288902.327868853
YoungJun Cho,62,0.0,0.0,0.0
Wang Sheng-Hui,62,0.0,0.0,0.0
Vitaly Bordug,62,0.0,0.0,0.0
Tahsin Erdogan,62,0.07526881720430108,1368490.677419355,1417598.322580645
Rupesh Gujare,62,0.0,0.0,0.0
Richard Alpe,62,0.24516129032258063,3513761.6903225803,5034203.908064516
Paul Durrant,62,0.04838709677419355,113179.59677419355,113179.59677419355
Parthasarathy Bhuvaragan,62,0.06451612903225806,152782.46774193548,152782.46774193548
Nitin Gupta,62,0.03225806451612903,196485.1935483871,196485.1935483871
Mark McLoughlin,62,0.0,0.0,0.0
Hayes Wang,62,0.04032258064516129,17016.25,18692.145161290322
Haishuang Yan,64,0.0546875,4971.1328125,6257.546875
Dongsheng Yang,62,0.08064516129032258,107283.74193548386,1527261.1451612904
Dedy Lansky,62,0.016129032258064516,14879.41935483871,14879.41935483871
Chris Pascoe,62,0.0,0.0,0.0
Carlos Maiolino,62,0.0,0.0,0.0
Benjamin Marzinski,62,0.0,0.0,0.0
Andrew Duggan,62,0.05913978494623656,169877.9516129032,362916.0483870968
Al Cooper,66,0.09090909090909091,1234669.9393939395,2337481.4696969697
Yisheng Xie,63,0.0,0.0,0.0
Yasuaki Ishimatsu,63,0.023809523809523808,1879517.357142857,2309412.6507936507
Wei Ni,63,0.0,0.0,0.0
Wei Liu,65,0.03076923076923077,2621236.7384615387,2621236.7384615387
Tomasz Stanislawski,63,0.0,0.0,0.0
Steven Price,67,0.07462686567164178,206880.44776119402,206880.44776119402
Scott Jiang,63,0.0,0.0,0.0
Rakib Mullick,63,0.0,0.0,0.0
Pawel Osciak,63,0.19047619047619047,6374894.428571428,12083077.777777778
Malli Chilakala,63,0.0,0.0,0.0
Lydia Wang,63,0.0,0.0,0.0
Luis Carlos,1,0.0,0.0,0.0
Kristoffer Ericson,63,0.0,0.0,0.0
Karl Beldan,63,0.047619047619047616,27889.968253968254,766994.7301587302
Kai Vehmanen,79,0.05063291139240506,131839.50632911394,131839.50632911394
Jun Lei,63,0.031746031746031744,9481.031746031746,81961.60317460318
Ilija Hadzic,63,0.0,0.0,0.0
Frank Praznik,63,0.0,0.0,0.0
Faiz Abbas,68,0.08333333333333334,944295.9117647059,944295.9264705882
Dmitry Lifshitz,63,0.0,0.0,0.0
Deng-Cheng Zhu,63,0.06349206349206349,2387630.603174603,2581973.126984127
Achiad Shochat,63,0.22829743008314435,4486269.05404384,5548243.048809524
Yehuda Sadeh,61,0.0,0.0,0.0
Yasunori Goto,64,0.0,0.0,0.0
Xiaotian Feng,64,0.036458333333333336,916264.609375,3940609.5364583335
Tomer Tayar,71,0.07042253521126761,693168.5774647887,693168.5774647887
Teodora Baluta,64,0.0,0.0,0.0
Jitendra Kalsaria,64,0.015625,661198.359375,661198.359375
Jarno Rajahalme,64,0.1015625,1030556.7265625,3432003.8125
Jakub Sitnicki,105,0.0761904761904762,755930.8619047619,821014.7714285714
Huy Nguyen,65,0.24807692307692308,2820365.653846154,3482542.3384615383
Greg Thelen,65,0.03076923076923077,204447.16923076924,204447.16923076924
George Spelvin,67,0.04477611940298507,628081.328358209,628081.328358209
Dan Magenheimer,64,0.0703125,2043185.5859375,2928482.125
Andrey Vagin,64,0.1609375,7926896.9484375,11309111.01875
Andres Rodriguez,64,0.015625,9550.5,9550.5
Alessandro Rubini,64,0.0,0.0,0.0
Abel Vesa,69,0.07608695652173914,698353.1231884058,724430.7246376812
Yaniv Gardi,65,0.0717948717948718,1125051.6820512821,3247230.076923077
Vipul Pandya,65,0.03076923076923077,1551501.4,2709529.9384615384
Stefan Popa,65,0.14545454545454548,1747382.0321678321,2104043.8307692306
Shashank Sharma,65,0.1076923076923077,709165.0461538462,709165.0461538462
Ryan Mallon,65,0.0,0.0,0.0
Neerav Parikh,65,0.0,0.0,0.0
Michal Kubecek,98,0.030612244897959183,64047.836734693876,64047.836734693876
Libo Chen,65,0.0,0.0,0.0
Joe Lawrence,66,0.08333333333333333,3745213.5454545454,3850092.1363636362
James Chapman,65,0.3947008547008547,17630925.41606838,30646157.392991453
Israel Rukshin,77,0.025974025974025976,81136.68831168831,81136.68831168831
Erik Hugne,65,0.023076923076923078,18466.638461538463,19185.36923076923
Eddie James,75,0.08,664845.5866666667,736701.5466666666
Duan Jiong,65,0.0,0.0,0.0
Davide Libenzi,65,0.0,0.0,0.0
Arvind Sankar,134,0.0,0.0,0.0
Alexander Bondar,65,0.038461538461538464,777815.4461538461,1015384.3461538461
Yunlei He,66,0.0,0.0,0.0
Yakir Yang,66,0.08484848484848484,218616.10909090907,625144.1212121212
Wang YanQing,67,0.014925373134328358,544179.4925373135,544179.4925373135
Tyrel Datwyler,69,0.07729468599033816,983634.5024154588,1822798.5942028984
Tim Harvey,75,0.04,1166493.8266666667,1166493.8266666667
Rob Landley,66,0.042264752791068574,2347806.2998405104,3928093.4393939395
Qais Yousef,71,0.16901408450704225,2019638.4366197183,2591062.8591549294
Miaoqing Pan,66,0.06060606060606061,739475.7878787878,739475.7878787878
Masahide NAKAMURA,66,0.030303030303030304,4123029.6363636362,4125527.5757575757
Lior David,66,0.015151515151515152,39243.84848484849,39243.84848484849
Krishna Kumar,66,0.030303030303030304,1603306.5151515151,2895069.9242424243
He Kuang,66,0.045454545454545456,2446042.8181818184,2446042.8181818184
Graeme Gregory,66,0.0,0.0,0.0
Govind Singh,70,0.09285714285714286,661900.3857142857,663019.2142857143
Frederic Barrat,66,0.06060606060606061,357158.45454545453,417647.57575757575
David Fries,66,0.0,0.0,0.0
David Brown,55,0.0,0.0,0.0
Chris Ball,65,0.0,0.0,0.0
Brett Rudley,66,0.0,0.0,0.0
Andrea Parri,66,0.0,0.0,0.0
Yongqiang Yang,67,0.1044776119402985,3697341.3258706466,9560841.746268656
Varsha Rao,67,0.0,0.0,0.0
Valdis Kletnieks,68,0.014705882352941176,979.5147058823529,979.5147058823529
Tonghao Zhang,77,0.07792207792207792,669728.5974025974,669728.5974025974
Seung-Woo Kim,67,0.014925373134328358,121273.65671641791,121273.65671641791
Paul Fulghum,67,0.0,0.0,0.0
Krzysztof Halasa,67,0.0,0.0,0.0
Karsten Graul,137,0.06386861313868614,298513.8813868613,454143.5018248175
Harsh Jain,67,0.09328358208955224,1162237.486318408,1263826.4328358208
Dmitry Vyukov,68,0.04411764705882353,174373.08823529413,174373.08823529413
Bodong Wang,76,0.19258373205741627,2036865.6698564594,3143631.9162679426
Andrew Jones,84,0.023809523809523808,411455.88095238095,1165464.2738095238
Xing Zheng,68,0.12941176470588237,1267005.1911764706,1951401.5147058824
Wanlong Gao,68,0.0,0.0,0.0
Ulf Magnusson,68,0.0,0.0,0.0
Tony Nguyen,72,0.013888888888888888,12789.791666666666,12789.791666666666
Shiraz Saleem,69,0.08488612836438925,566033.0910973084,619948.3478260869
Nikolai Kondrashov,68,0.014705882352941176,187651.83823529413,187651.83823529413
Arnaud Pouliquen,70,0.16190476190476188,948632.6587301587,1771922.1285714286
Anish Bhatt,68,0.11029411764705882,214000.8112745098,216398.67156862744
Andres More,68,0.0,0.0,0.0
Qipan Li,69,0.0,0.0,0.0
Padmavathi Venna,69,0.043478260869565216,843206.3623188406,1377529.347826087
Monam Agarwal,69,0.0,0.0,0.0
Ksenija Stanojevic,69,0.057971014492753624,1044075.8985507246,1044075.8985507246
Jakob Bornecrantz,69,0.014492753623188406,3375071.4492753623,3375071.4492753623
Ishizaki Kou,69,0.0,0.0,0.0
Hariprasad S,69,0.11594202898550725,2463318.347826087,3917814.652173913
Fuyun Liang,69,0.0855072463768116,1638497.0913043479,1743853.124637681
Fabien Dessenne,69,0.057971014492753624,2136468.507246377,2136468.507246377
Eric Lapuyade,69,0.014492753623188406,779037.9130434783,779037.9130434783
Enrico Weigelt,26,0.038461538461538464,451487.0,451487.0
Andrew Donnellan,71,0.04225352112676056,208758.52112676058,208758.52112676058
Alexandre Bailon,69,0.057971014492753624,746478.2898550725,876736.4492753623
Zheng Liu,70,0.0,0.0,0.0
Seth Jennings,70,0.05238095238095238,208267.95714285714,1744715.3761904761
Sebastian Sanchez,70,0.0746031746031746,2093262.9873015871,2113292.2936507934
Paul Menage,70,0.0,0.0,0.0
Moritz Muehlenhoff,70,0.0,0.0,0.0
Madhav Chauhan,70,0.07142857142857142,623138.9357142857,883110.1714285715
Joachim Fenkes,70,0.07857142857142857,2138178.838095238,7510075.704761906
Jens Taprogge,70,0.0,0.0,0.0
Henrik Kretzschmar,70,0.02857142857142857,2173657.1142857145,6031160.885714286
Gregory Herrero,70,0.014285714285714285,37378.62857142857,37378.62857142857
Eric Bernstein,73,0.0,0.0,0.0
Dylan Reid,70,0.0,0.0,0.0
Dimitris Michailidis,70,0.017142857142857144,132933.1857142857,141861.94285714286
Brijesh Singh,70,0.16904761904761903,3253490.420238095,3406475.6904761908
Xunlei Pang,71,0.06807511737089202,349102.8192488263,482669.2652582159
Willy Tarreau,98,0.047619047619047616,1662783.2517006802,1969347.700680272
Vishal Verma,72,0.29050925925925924,2521381.2256944445,4459720.935185186
Thinh Nguyen,99,0.022727272727272728,233259.4823232323,256744.72727272726
Stefan Berger,72,0.07222222222222223,250725.89166666666,257152.65277777778
Roy Spliet,73,0.0273972602739726,152219.04109589042,1516557.7945205478
Roman Li,78,0.038461538461538464,175151.38461538462,175151.38461538462
Rene Herman,71,0.014084507042253521,4413657.154929577,4413657.154929577
Punit Agrawal,73,0.057534246575342465,622740.6438356164,752906.8082191781
Mahesh Kumar,71,0.07323943661971831,709557.7126760563,1040237.8028169014
Kurt Hackel,71,0.0,0.0,0.0
Janani Ravichandran,71,0.0,0.0,0.0
Ivan Kokshaysky,73,0.0273972602739726,2079326.9452054794,3106169.5479452056
Igor Mitsyanko,80,0.0,0.0,0.0
Flora Cui,71,0.028169014084507043,183952.88732394367,328930.4929577465
Eldad Zack,71,0.046948356807511735,3508228.8075117366,5096080.723004695
Daniel Wagner,75,0.013333333333333334,22608.733333333334,22608.733333333334
Cliff Wickman,71,0.014084507042253521,756785.4929577465,756785.4929577465
Aravind Gopalakrishnan,71,0.08450704225352113,2172734.6690140846,3221664.2535211267
Andrew Murray,75,0.06333333333333334,128092.64666666667,152822.57333333333
Walt Feasel,72,0.0,0.0,0.0
Tang Chen,72,0.06481481481481483,2811418.9259259263,4308525.239583333
Samuel Thibault,73,0.0136986301369863,586280.2602739726,586280.2602739726
Sam Bobroff,75,0.07333333333333333,451495.78,758307.6
Sachin Prabhu,72,0.0,0.0,0.0
Priit Laes,72,0.013888888888888888,178646.34722222222,178646.34722222222
Paulius Zaleckas,72,0.0,0.0,0.0
Jinshan Xiong,72,0.027777777777777776,665699.6805555555,665699.6805555555
Hou Zhiqiang,88,0.062062937062937064,304861.43706293707,516959.17045454547
Erez Shitrit,78,0.18518518518518517,3175264.707977208,3338934.797008547
Cyril Chemparathy,72,0.13194444444444445,653375.6527777778,6067001.902777778
Ching Huang,72,0.020833333333333332,31094.555555555555,57460.47222222222
Aishwarya Pant,72,0.018518518518518517,165604.16666666666,235133.91666666666
Aditya Pakki,74,0.013513513513513514,177358.2837837838,177358.2837837838
Xiaofei Tan,73,0.0,0.0,0.0
Valentin Vidic,73,0.0,0.0,0.0
Toshiaki Yamane,73,0.0,0.0,0.0
Nick Desaulniers,84,0.047619047619047616,247283.04761904763,247283.04761904763
Moritz Fischer,71,0.04225352112676056,954650.014084507,954650.014084507
Markus Metzger,73,0.0,0.0,0.0
Mans Rullgard,74,0.05405405405405406,762190.7702702703,779930.4594594594
Jeremy Linton,80,0.025,57914.325,57914.325
Javi Merino,73,0.08493150684931507,2021194.0301369862,2457346.095890411
Jan Blunck,73,0.0,0.0,0.0
Hari Bathini,76,0.05921052631578947,451844.8947368421,458096.75
Fugang Duan,83,0.09036144578313253,3300353.6626506024,5222239.927710843
Federico Vaga,76,0.0,0.0,0.0
Faisal Latif,73,0.13812785388127852,2221489.3253424657,3145883.7671232875
Ed Cashin,73,0.0,0.0,0.0
Daniel Stone,74,0.07297297297297298,689681.2297297297,1093911.3378378379
Anusha Srivatsa,74,0.25675675675675674,857030.0878378379,1400274.310810811
Alistair Popple,80,0.15583333333333335,3178046.8737500003,4531602.785
Alex Vesker,78,0.20811965811965813,795112.8358974359,1428887.6666666667
Valentin Rothberg,74,0.0,0.0,0.0
Sucheta Chakraborty,74,0.08108108108108109,409803.5135135135,1378636.9054054054
Steven Miao,74,0.0,0.0,0.0
Somnath Kotur,74,0.013513513513513514,46900.78378378379,46900.78378378379
Roi Dayan,95,0.07157894736842106,682339.7263157895,853664.9368421052
Rajesh Borundia,74,0.0472972972972973,1182235.7702702703,1611820.1216216215
Markus Mayer,74,0.08108108108108109,2804797.635135135,3001602.756756757
Magnus Karlsson,78,0.25854700854700857,548158.1303418803,1266650.0256410257
Karol Herbst,78,0.02564102564102564,438898.9743589744,438898.9743589744
Hiroshi DOYU,74,0.0,0.0,0.0
Hartley Sweeten,74,0.0,0.0,0.0
Emily Deng,79,0.0,0.0,0.0
Cyril Bur,74,0.17567567567567569,2477945.7027027025,4269649.905405405
Cliff Cai,74,0.02702702702702703,2270.2972972972975,1124813.4054054054
Chun-Yeow Yeoh,74,0.013513513513513514,341254.1216216216,341254.1216216216
Brad Love,89,0.0449438202247191,328258.8202247191,328258.8202247191
Arushi Singhal,74,0.0,0.0,0.0
Uma Krishnan,75,0.04,73027.58666666667,73027.58666666667
Stefan Ringel,75,0.0,0.0,0.0
Sameer Wadgaonkar,75,0.0,0.0,0.0
Padmanabh Ratnakar,75,0.0,0.0,0.0
Marc Dietrich,75,0.04,208726.12,2035459.6266666667
Greentime Hu,75,0.04,1054349.6438095237,1054349.6438095237
Govindarajulu Varadarajan,75,0.09333333333333334,1856395.08,1856395.08
Eddie Wai,75,0.02666666666666667,3123544.933333333,3123544.933333333
Yu Zhao,76,0.0,0.0,0.0
Yan Zheng,76,0.04824561403508772,1401102.3114035088,3794072.8289473685
Tuomas Tynkkynen,77,0.03896103896103896,777143.3116883116,911743.3116883116
Tobias Jakobi,76,0.013157894736842105,136513.59210526315,136513.59210526315
Taku Izumi,76,0.02631578947368421,1789907.394736842,1789907.394736842
Simon Guinot,76,0.05263157894736842,693949.75,1053504.4868421052
Shivani Bhardwaj,76,0.0,0.0,0.0
Serge Semin,164,0.042682926829268296,462443.5426829268,462443.5426829268
Li Zhong,76,0.013157894736842105,10262.184210526315,10262.184210526315
Jie Yang,76,0.08106203007518797,282652.12194548873,391025.84375
Frank Blaschka,76,0.15021929824561403,5471015.058114035,14778472.407894736
Chaitanya Kulkarni,92,0.09239130434782608,415375.1630434783,458002.3695652174
Andreas Dilger,76,0.02631578947368421,957571.552631579,957571.552631579
Anand Gadiyar,76,0.0,0.0,0.0
AKASHI Takahiro,76,0.20394736842105263,2514068.265350877,3303400.600877193
Sridhar Samudrala,77,0.23593073593073594,3880406.391774892,7503622.285714285
Selvin Xavier,83,0.10843373493975904,2207740.126506024,2617041.361445783
Rhyland Klein,77,0.05194805194805195,4647991.857142857,5988833.623376624
Likun Gao,83,0.024096385542168676,60236.96385542169,140337.48192771085
Jean Pihet,77,0.05194805194805195,956317.2987012987,1451974.2597402597
Erik Schmauss,77,0.06493506493506493,462522.12987012987,462522.12987012987
Domen Puncer,77,0.0,0.0,0.0
Chris Leech,77,0.0,0.0,0.0
Abhilash Kesavan,77,0.07792207792207792,1203032.4675324676,2435621.896103896
Zhi Wang,77,0.2640692640692641,2987380.240759241,5051866.844155844
Waldemar Rymarkiewicz,78,0.0641025641025641,481785.9711538461,558058.7051282051
Vaibhav Agarwal,78,0.0,0.0,0.0
Todor Tomov,79,0.0379746835443038,24847.037974683546,105182.70886075949
Tim Abbott,78,0.0,0.0,0.0
Shirish S,81,0.0,0.0,0.0
Richard Kuo,78,0.0,0.0,0.0
Mingming Cao,78,0.0,0.0,0.0
Luis Henriques,84,0.07142857142857142,321314.88095238095,709619.9047619047
Frank Li,78,0.14743589743589744,2041168.0128205128,3143477.5512820515
Corentin LABBE,78,0.02564102564102564,252719.1794871795,252719.1794871795
Benjamin LaHaise,76,0.08771929824561403,1927068.535087719,3882529.1578947366
Alexander Kuleshov,78,0.01282051282051282,731351.7051282051,731351.7051282051
Yegor Yefremov,79,0.02531645569620253,248244.07594936708,248244.07594936708
Tim Sell,79,0.0,0.0,0.0
Thiemo Seufer,79,0.0,0.0,0.0
Steve Capper,79,0.16455696202531644,2186689.8227848103,2779275.594936709
Stephan Gerhold,102,0.0,0.0,0.0
Nicolas Iooss,79,0.0,0.0,0.0
Mikita Lipski,80,0.03125,228241.425,274741.8375
Kamil Debski,79,0.02531645569620253,305296.5189873418,305296.5189873418
john stultz,79,0.0,0.0,0.0
Jesse Gross,79,0.25738396624472576,2594374.5348101268,8412051.164556962
Jean-Philippe Brucker,100,0.05111111111111111,1536808.3866666665,1554865.73
Hillf Danton,83,0.0,0.0,0.0
Ashok Raj,68,0.014705882352941176,139495.25,139495.25
Yunlong Song,80,0.0,0.0,0.0
Tao Zhou,82,0.0,0.0,0.0
Stefan Achatz,80,0.0125,2739825.4875,2739825.4875
Robin Holt,80,0.0,0.0,0.0
Richard Kennedy,80,0.0,0.0,0.0
Rahul Lakkireddy,87,0.16666666666666666,1087105.316091954,1123143.3448275863
Navid Emamdoost,82,0.024390243902439025,124832.81707317074,124832.81707317074
Michał Winiarski,82,0.18658536585365854,111688.5243902439,701355.2024390245
Josef Sipek,80,0.0,0.0,0.0
Jie Liu,80,0.0,0.0,0.0
Fuqian Huang,80,0.0,0.0,0.0
Frans Pop,80,0.0,0.0,0.0
Brett Creeley,118,0.025423728813559324,162437.8220338983,162437.8220338983
Bharat Bhushan,80,0.0125,1194628.4875,1194628.4875
Andy Gospodarek,80,0.3270833333333333,3558058.6833333327,7212564.35625
Vitaly Wool,81,0.1419753086419753,1508670.9567901234,4119407.12345679
Valentin Longchamp,84,0.0,0.0,0.0
Roberto Sassu,96,0.036458333333333336,333173.7760416667,350763.5104166667
Robert Hancock,81,0.012345679012345678,31163.185185185186,31163.185185185186
Martin Michlmayr,81,0.0,0.0,0.0
Mark Haverkamp,81,0.0,0.0,0.0
Liu Ying,81,0.037037037037037035,1214153.4197530865,1214153.4444444445
Juri Lelli,81,0.15226337448559668,1362509.452674897,1422734.3456790124
Himanshu Jha,81,0.0,0.0,0.0
Eric Moore,81,0.0,0.0,0.0
Bernhard Walle,81,0.0,0.0,0.0
Aristeu Rozanski,81,0.024691358024691357,903588.3703703703,1647106.7777777778
Andreas Mohr,81,0.0,0.0,0.0
Alessandro Zummo,81,0.04938271604938271,15850.345679012345,5011591.185185186
Suganath Prabu,39,0.0,0.0,0.0
Stuart Yoder,82,0.0,0.0,0.0
Russ Anderson,82,0.0,0.0,0.0
Ram Pai,99,0.2814253647586981,5734251.036756453,9706618.219416387
Lee Schermerhorn,82,0.10975609756097561,1823710.493902439,8334922.9878048785
Kevin Barnett,82,0.024390243902439025,263132.84146341466,263132.84146341466
Jeremy Sowden,83,0.024096385542168676,124477.13253012048,124477.13253012048
Jeff Moyer,82,0.042682926829268296,296630.0487804878,517355.0731707317
James Ketrenos,82,0.0,0.0,0.0
Heinrich Schuchardt,84,0.023809523809523808,2192213.726190476,2192213.726190476
Aybuke Ozdemir,82,0.0,0.0,0.0
Zhang Yanfei,83,0.0,0.0,0.0
Tim Chen,83,0.12048192771084337,1290442.2771084337,6080924.807228915
Sasha Neftin,115,0.008695652173913044,6354.252173913043,6354.252173913043
Pranith Kumar,83,0.043373493975903614,405722.3710843373,480983.3253012048
Nick Dyer,83,0.04819277108433735,282917.4096385542,282917.4096385542
Milo Kim,83,0.04819277108433735,2799299.8674698793,2799299.8674698793
Mario Limonciello,83,0.0963855421686747,2257643.192771084,2256312.3493975904
Marcus Cooper,85,0.07352941176470588,1474420.2431372548,1807379.419607843
Julien Thierry,93,0.06451612903225806,523193.9005376344,580329.8252688173
Hirokazu Takata,83,0.0,0.0,0.0
Hartmut Hackmann,83,0.0,0.0,0.0
Eugenia Emantayev,83,0.14056224899598393,1018623.0602409638,1118460.4457831325
Dou Liyang,83,0.03614457831325301,597648.5662650602,597648.5662650602
Dafna Hirschfeld,113,0.008849557522123894,1952.8938053097345,1952.8938053097345
Chao Xie,81,0.06172839506172839,5545464.0,5545464.0
Andy Yan,87,0.0367816091954023,646736.2413793104,1142489.2988505748
Andiry Xu,83,0.0,0.0,0.0
Paolo Ciarrocchi,84,0.0,0.0,0.0
Pankaj Dubey,84,0.023809523809523808,168084.5,168084.5
Mattia Dongili,86,0.0,0.0,0.0
Dmitry Eremin,84,0.0,0.0,0.0
Wenwen Wang,85,0.011764705882352941,66226.71764705882,66226.71764705882
wang di,85,0.011764705882352941,564219.2823529412,564219.2823529412
Srikar Dronamraju,91,0.1122877122877123,1593261.4525474526,4325496.3496503495
Sowjanya Komatineni,117,0.03418803418803419,199199.35042735044,199199.35042735044
Shahed Shaikh,85,0.011764705882352941,281903.3058823529,281903.3058823529
Mitko Haralanov,85,0.06823529411764706,201952.85647058825,957178.2823529412
Libin Yang,91,0.17277167277167277,1333161.3431013431,3884157.5164835164
Leonid Yegoshin,85,0.12588235294117647,6565756.177647059,8025547.023529412
Le Ma,85,0.023529411764705882,6318.882352941177,16418.717647058824
Hollis Blanchard,85,0.0,0.0,0.0
David Francis,85,0.011764705882352941,45729.98823529412,45729.98823529412
Dave Gordon,85,0.011764705882352941,43694.91764705882,43694.91764705882
Dan Streetman,85,0.052941176470588235,1303784.9735294117,1303785.0088235294
Alexey Klimov,85,0.0,0.0,0.0
Yasuyuki Kozakai,86,0.031007751937984496,1462268.6899224806,3778644.023255814
Shubhrajyoti Datta,88,0.10227272727272728,1731321.4204545454,1731321.4318181819
Shinya Kuribayashi,86,0.0,0.0,0.0
Raghu Vatsavayi,86,0.046511627906976744,370433.0348837209,370433.0348837209
Oak Zeng,89,0.033707865168539325,194710.76404494382,194710.76404494382
Maya Erez,86,0.011627906976744186,261317.26744186046,261317.26744186046
Jeff Skirvin,86,0.0,0.0,0.0
